buhtis_A # puhdas
buksa_N # housu, housut
buksalumma_N # housuntasku
buktit_V # tuoda
bullá_N # pulla
bumbá_N # kirstu
bumpet_V # pumpata
buohcat_V # sairastaa
buohccedivššár_N # sairaanhoitaja
buohcceviessu_N # sairaala
buohcci_N # potilas
buohccidikšu_N # sairaanhoitaja
buohkanassii_Adv # kaikkiaan, kokonaisuudessaan
buohkat_Indef_ihmisistä # kaikki 
buoidegaccet_N # talitintti
buoidi_A # lihava, paksu
buoidi_N # kiinteä rasva, läski, lihava
buoidivuohta_N # lihavuus
buolaš_A # pakkanen
buolaš_N # kylmyys, pakkanen
buollevaš_A # palava
buollin_N # palo
buollit_V # palaa
buolva_N # polvi, sukupolvi
buoremusat_Adv # parhaiten
buoridit_V # parantaa
buorre_A # hyvä
buorránaddat_V # hyväillä
buorránit_V # parantua
buorástahttit_V # tervehtiä
buot_Adv # kaikki; kaikkein (superlatiivin yhteydessä)
buot_Indef # kaikki
buozas_A # sairas
buozus_A # sairas, sairaana
buođđut_V # padota
buresXboahtin_Mwe # tervetuloa
bures_Adv # hyvin
buressivdnidit_V # siunata
burru_N # sonni, härkä
bursa_N # lompakko
busir_N # pusero
bussa_N # linja-auto, bussi
busse_N # bussi; pussi
bussevuoddji_N # linja-autonkuljettaja, linjaautonkuljettaja
bussá_N # kissa, kisu
bussáealli_N # kissaeläin
bustávva_N # kirjain
buvri_N # aitta, kömmänä
buvru_N # puuro
buvssat_N # housut
buđet_N # peruna
bábir_N # paperi
báddi_N # naru, nauha
bádji_N # paja
báhcit_V # jäädä
báhkas_A # kuuma
báhkka_N # helle, kuuma; paketti
báhkket_V # pakata, paketoida
báhkki_N # pahka
báhpagárdin_N # pappila
báhppa_N # pappi
báhtarit_V # paeta
báhti_N # pata
báhčit_V # ampua
báidi_N # paita
báidnit_V # värjätä
báikenamma_N # paikannimi
báiki_N # paikka
báikkálaš_A # paikallinen
báiski_N # kalalokki
báitit_V # kiiltää; auringosta # paistaa
bákti_N # kallio
bálddas_Po # vieressä, vierestä
bálddis_N # pallas
báldii_Po # viereen
bálggis_N # polku
bálggosortnet_N # paliskuntajärjestelmä
bálggus_N # paliskunta
bálkestit_V # heittää, viskata
bálká_N # palkka
bállahastin_N # heitto, nakkaaminen
bállet_V # saada rauha
bálvalanámmát_N # palveluammatti
bálvá_N # palvelija
bárbmoloddi_N # muuttolintu
bárbmu_N # etelä, parvi
bárdni_N # poika, nuori mies
báresahki_N # paras ikä
bárgut_V # parkua; huutaa (lokeista tms.)
bárra_N # pari, pariskunta
bárru_N # aalto
bártidit_V # olla epäonnekas
bártnáš_N # poikanen
bátnedoavttir_N # hammaslääkäri
bátni_N # hammas
bávkalit_V # paukauttaa
bávkit_V # paukkua
bávččagit_V # sattua
bávččas_A # kipeä, kivulias
bávččas_N # kipu; kipeä
bávččastit_V # sattua
báŋku_N # pankki
caggat_V # estää, kiristää
cahkkehallat_V # sytytellää
cahkkehit_V # sytyttää
ceaggát_V # olla pystyssä, törröttää
ceahkki_N # askel
ceakkus_A # jyrkkä
cealkit_V # lausua
cealkka_N # lause
cegget_V # pystyttää
ciellat_V_koirasta # haukkua 
cieládit_V # haukahtaa
ciiku_N # naaraskoira, narttu
cizáš_N # pikkulintu
coagis_A # matala
coahki_N_vedestä # matala 
coakcut_V # pitää, olla lipsumatta
coggat_V # sujauttaa, panna jhkin; vaate # pukea; tunkea
cubborássi_N # korte
cummá_N # suukko
cuoppu_N # sammakko
cuovkanit_V # murskaantua
cuoŋománnu_N # huhtikuu
cuoŋu_N # hanki
cábadit_V # silputa, leikata pieniksi paloiksi
cára_N # tsaari
dadjat_V # sanoa
dahe_CC # taikka
dahje_CC # taikka
dahkat_V # tehdä
daihe_CC # taikka
daikke_CC # taikka
dainna_Adv # sillä
dajahus_N # sanonta, ilmaisu
dajaldat_N # sanonta
dakkoXgokko_Mwe # siitä mistä, siinä missä
dakkár_Dem # sellainen
dakkáraš_Dem # sellainen
dalle_Adv # sitten, silloin
dallearka_N # lautanen
dallege_Mwe # silloinkin
dallehan_Mwe # silloinhan
dallenai_Mwe # silloinkin
dalán_Adv # nyt heti, heti
danXbottaXgo_Mwe # sillä aikaa kun
danXsivas_Mwe # siitä syystä
danXvuoro_Mwe # sillä kertaa, sillä erää
daninXgo_Mwe # siksi että, siksi koska
danin_Adv # sen takia, siksi
danne_Adv # siksi
darfegoahti_N # kota
darjjesámegiella_N # turjansaame
darvánit_V # jäädä kiinni
dassá_Adv_ajan ilmauksissa # ... sitten, siitä asti 
dasto_Adv # sen jälkeen, sitten
dat_Pers # se; puhek. # hän
datte_Adv # silti, siitä huolimatta
davviriika_N # pohjoismaa
davvisámegiella_N # pohjoissaame
davvisápmi_N # pohjoissaamelainen
davás_Adv # pohjoiseen
daŋas_N # varpu
de_Adv # kyllä, sitten
deaddit_V # painaa
deadja_N # tee
deadjabaste_N # teelusikka
deadjagohppu_N # teekuppi
deahkkái_A # lihaksikas
deaivat_V # tavata, kohdata; osua; sattua, tapahtua sattumalta
deaivvadansadji_N # tapaamispaikka
deaivvadeapmi_N # tapaaminen
deaivvadit_V # tavata
deajat_N # tee
deappu_N # levä
dearbmi_N # törmä
dearvan_Adv # terveenä
dearvvahallat_V # tervehtiä (toisiaan)
dearvvahit_V # tervehtiä
dearvvas_A # terve, terveellinen
dearvvaš_A # terve, terveellinen
dearvvašmuvvat_V # tervehtiä
dearvvašnuvvat_V # tervehtiä
dearvvašvuođabargi_N # terveydenhuollontyöntekijä
dearvvašvuođaguovddáš_N # terveyskeskus
dearvvuohta_N # terveys
deattán_N # painajainen
deavdit_V # täyttää
deaŧalaš_A # tärkeä
dehálaš_A # tärkeä
deike_Adv # tänne
deikke_Adv # tänne
dekoreret_V # koristella
devkesruškes_A # tummanruskea
diddi_N # tintti, titti
diehko_Adv # sinne
diehppi_N # tupsu, liehuke
diehtit_V # tietää
diehtti_N # tietäjä
diehtu_N # tieto
dieinnaXlágiin_Mwe # sillä tavalla
diekko_Adv # siinä
dienas_N # ansio
dieppe_Adv # siellä missä sinä olet
diet_Dem # se (joka on sinulla)
dievas_A # täysi
dievdogahpir_N # miestenhattu
dievdogákti_N # miehenkauhti, miehenkasukka
dievdoolmmoš_N # mies
dievdu_N # mies
dievva_Adv # täynnä
dievvat_V # täyttyä
dieđihit_V # tiedottaa
dieđusge_Adv # tietenkin
dihtii_Po # vuoksi
dihto_A # tietty
dihtor_N # tietokone
dihtorfitnodat_N # tietokoneyritys, tietokonefirma
dihtorspeallu_N # tietokonepeli, tietsikkapeli
dihttot_V # ilmetä, näyttäytyä
dii_Pers # te (ei kahdesta)
diibmobealli_N # puolitunti
diibmoplána_N # aikataulu, lukujärjestys
diibmu_N # tunti; kello
diibmá_Adv # viime vuonna
dikta_N # runo
diktit_V # sallia
dikšu_N # hoitaja; hoito
dikšut_V # hoitaa
dilli_N # olotila, tila
dimis_A # pehmeä
dinet_V # ansaita
disdat_N # tiistai
diskotehka_N # diskoteekki
divat_N # maksu, kymmenys
divohat_N # korjaamo
divri_N # hyönteinen
divrras_A # kallis
divuhit_V # korjauttaa
divvut_V # korjata
diŋga_N # esine
diŋgot_V # tilata
diđoštit_V # tiedustaa
doaba_N # käsite
doadjit_V # katkea
doahput_V # tarttua, ottaa kiinni
doai_Pers # te (kaksi)
doaibma_N # toimi
doaibmat_V # toimia
doaimmahat_N # toimisto
doaimmaheaddji_N # toimittaja
doaimmahit_V # toimittaa
doaivu_N # usko, toivo
doaivut_V # toivoa
doaivva_N # toivo
doallat_V # pitää (kiinni tms.)
doalvut_V # tuoda, viedä
doamihit_V # kiirehtiä
doapmalit_V # kiirehtiä
doapmat_V # kiirehtiä, kiiruhtaa
doardna_N # torni
doarggistit_V # täristä, väristä
doarjja_N # tuki
doarjut_V # tukea
doarrut_V # tapella
doarrás_Adv # poikittain
doarvái_Adv # tarpeeksi
doavttir_N # lääkäri
doavttirskuvla_N # lääketieteellinen tiedekunta, tohtorikoulu
doaškut_V # taputtaa
doaččis_A_vedestä, joesta # hiljaa virtaava 
dohkkehit_V # hyväksyä
dohkket_V # kelvata
dohkká_N # nukke
dohko_Adv # sinne
dohppestit_V # napata
dohppet_V # tarttua (kerran), ottaa kiinni (yksi)
doidit_V # huuhtoa
dolastaddat_V # tulistella
dolastallat_V # tulistella, pitää nuotiota
dolastit_V # polttaa nuotiota, sytyttää nuotio
dolgevuogga_N # perho
dolgi_N # sulka
dolin_Adv # ennenvanhaan, muinoin
dolkat_V # kyllästyä
dolla_N # tuli
dollagáddi_N # tulisija
dollet_V # tarttua kiinni; suunnata
dološ_A # muinainen, vanha
don_Pers # sinä
dopmu_N # pöly
doppe_Adv # siellä, tuolla
dorka_N # turkkipaita
dorski_N # turska
dorte_N # rukki
dot_Dem # tuo (tuolla etäällä)
dovdat_V # tuntea
dovddus_A # tunnettu, tuttu
dovdu_N # tunne
doŋgeribuvssat_N # farkut
dronnet_N # kuningatar
drošše_N # taksi
duddjot_V # ommella, tehdä käsitöitä
duhkoraddanskibir_N # leikkikaveri
duhkoras_N # lelu, leikkikalu
duhpát_N # tupakka
duhtat_V # tyytyä
duhtavaš_A # tyytyväinen
duiska_A # saksalainen
dulka_N # tulkki
dulkot_V # tulkata, kääntää
dulvadit_V # padota
duodjegirji_N # käsityökirja
duodjegávpi_N # käsityöliike
duodjelatnja_N # käsityöhuone
duodječájáhus_N # käsityönäyttely, taidenäyttely
duodji_N # käsityö
duogŋat_V # paikata
duohken_Adv # takana
duohken_Po # takana, takaa
duohkái_Adv # taakse
duohkái_Po # taakse
duohta_A # totta, tosi
duohta_Adv # totta, tosi
duohtavuohta_N # totuus
duojár_N # käsityöläinen
duokkáraš_Dem # tuollainen
duolbbas_A # litteä
duoldat_V # kiehua
duolddahit_V # keittää, kiehuttaa
duolletXdálle_Mwe # silloin tällöin
duollji_N # talja
duollu_N # tulli
duolvvas_A # likainen
duopmár_N # tuomari
duorastat_N # torstai
duorgu_N # siima
duorššas_A # litteänaamainen, lättänaamainen
duostat_V # uskaltautua, uskaltaa
duot_Dem # tuo (tuolla)
duottar_N # tunturi
duottarstohpu_N # tunturimökki
duottarčielgi_N # tunturinselkä
duođai_Adv # todella, tosiaan
duođaid_Adv # todella
duođaige_Mwe # todellakaan, tosiaankaan
duođalaš_A # vakava
duođaštus_N # todistus
duođeXeambbo_Mwe # sen enempää
duppalgáibi_N # kaksoisleuka
duskidit_V # tuskailla
dustet_V # ottaa vastaan
dutkat_V # tutkia
dutki_N # tutkija
duvle_Adv # äskettäin, taannoin
duđavaš_A # tyytyväinen
dušše_Adv # vain, ainoastaan
dušši_N # turhuus, joutava asia, tyhjänpäiväisyys
dá_Adv # tässä
dábálaš_A # tavallinen
dábálaččat_Adv # tavallisesti
dádjut_V # värkätä
dáfus_Po # jkun suhteen, jssak suhteessa
dáhpáhus_N # tapahtuma
dáhpáhuvvat_V # tapahtua
dáhttut_V # tahtoa; pyytää
dáiddár_N # taitelija
dáidi_N # taitaja
dáidit_V # taitaa
dáidá_N # taitaa
dáigi_N # taikina
dákkár_Dem # tällainen
dákse_N # taksi
dáksevuoddji_N # taksikuski
dákti_N # luu
dál_Adv # nyt
dálge_Adv # nytkin
dálki_N # sää, ilma
dálkkas_N # lääke
dállu_N # talo
dálludit_V # talostella, asua
dálolaš_N # pienmaanviljelijä, talollinen
dálostallat_V # asua, pitää taloa
dálueamit_N # emäntä, taloemäntä
dálvebivttas_N # talvivaatteet
dálvesoahti_N # talvisota
dálvet_Adv # talvella
dálvi_N # talvi
dálvit_Adv # talvella
dálá_A # nykyinen, tämänhetkinen
dámmá_N # tamma
dánsestit_V # tanssahtaa
dánset_V # tanssia
dánsut_V # tanssia
dánáigge_A # nykyään, nykyaikana
dápmat_V # kesyttää
dápmot_N # tammukka, purotaimen
dáppe-olmmoš_N # paikallinen
dáppe_Adv # täällä, täältä
dáppeorru_N # täälläasuja
dárbbahit_V # tarvita
dárbbašit_V # tarvita
dárbbašlaš_A # tarpeellinen
dárbu_N # tarve
dárki_A # tarkka
dárkil_A # tarkka
dárkilit_Adv # tarkasti
dárkilit_V # tarkasti
dárogielat_A # norjankielinen
dárogiella_N # norja, norjan kieli
dárra_N # levä
dás_Adv # tässä, tästä
dássi_N # taso
dát_Dem # tämä
dávda_N # tauti
dávjá_Adv # usein
dávvir_N # tavara, esine
dáža_N # norjalainen
dáŋket_V # tankata
dáčča_N # norjalainen
eadni_N # äiti
eahkedis_Adv # illalla
eahkes_Adv # illalla
eahket_N # ilta
eahketbeaivi_N # iltapäivä
eahketbodda_N # iltatuokio
eahketborramuš_N # iltaruoka, iltapala
eahki_N # isän vanhempi veli, setä
eahpesihkar_A # epävarma
eahpečielggas_A # epäselvä
eahppel_N # omena
eaidat_V # etääntyä
ealga_N # hirvi
ealihit_V # elättää
ealli_N # eläin
eallinoaidnu_N # elämänkatsomus
eallit_V # elää
eallu_N # poroelo, elo
ealus_A # eloansa
ealáhat_N # eläke, laidun
ealáhus_N # elinkeino, elanto
ealáskahttindihtii_Adv # elvyttämiseksi
ealáskahttit_V # elvyttää
eambbo_A # enemmän
eambbo_Adv # enemmän
eamit_N # vaimo, emäntä
eamiálbmot_N # alkuperäiskansa, alkuperäisasukkaat
eammi_N # vaimo
eana_N # maa
eanadoalli_N # maanviljelijä
eanandoallu_N # maatalous, maanviljely
eananmuorji_N # mansikka
eanas_Adv # yleensä
eanemus_Adv # enimmäkseen
eanemustá_Adv # eniten
eanet_Adv # enemmän
eanu_N # eno
eanáš_Adv # enimmäkseen
eappel_N # omena
eappir_N # ämpäri, pytty
earetXeará_Mwe # muun muassa
earri_N # kiintiö
earráneapmi_N # eroaminen
earránit_V # erota
eará_Indef # muu, eri, muuta
earáge_Mwe # muutakin
earán_N # asia, tarve
easkka_Adv # vasta, äsken, juuri
easkká_Adv # äskeinen (vain attrib.)
eatnandoallu_N # maatalous, maanviljely
eatnanmuorji_N # mansikka
eatnat_Adv # aika paljon
eatnigiella_N # äidinkieli
eatnu_N # joki
eattehit_V # suuttua
ebel_N # omena
ehtemas_N # juolukka
ein_Adv # yhä
eiseváldi_N # viranomaiset, viranomainen
elefánta_N # elefantti
elrávdnji_N # sähkö
erenoamážit_Adv # erityistä
erenomáš_A # erityinen
eret_Adv # pois
etihkka_N # etiikka
evre_N # äyri
evttohit_V # ehdottaa
eváhkko_N # evakko
eŋgel_N # enkeli
eŋgelasgiella_N # englanti, englannin kieli
fabrihkka_N # tehdas
fabrihkkabargi_N # tehdastyöläinen
fabrihkkarátnu_N # tehdasmatto
fal_Adv # vain  (ei ’only’)
fallehit_V # hyökätä
falli_A # nopea
falástallat_V # urheilla
faláštallat_V # urheilla
fanas_N # vene
fanasgoahti_N # venevaja
farga_Adv # kohta, pian; nopeasti
fargga_Adv # kohta, pian; nopeasti
fas_Adv # taas; puolestaan
fasti_A # huono (ilma); iljettävä, hyvin ruma
fearga_N # lautta; väri
feaskkir_N # eteinen
feasta_N # juhla, bileet
feber_N # kuume
ferdnet_V # jauhoa
fertet_V # täytyä, olla pakko
festivála_N # festivaali, festari
fidjol_N # viulu
fidnet_V # saada
fielbmá_N # puro
fierbmi_N # verkko
fiertu_N # pouta
fiervá_N # fieru
fiervábuvri_N # venevaja
figgat_V # yrittää, pyrkiä
fiilu_N # viila
fiinnis_A # hieno
filbma_N # elokuva, filmi
fillet_V # juksata, huijata
finakeahttá_Adv # käymättä
fioleahtta_A # violetti
firrestit_V # hämmentää hieman
firtet_V # seljetä
fiskat_A # keltainen
fiskeslágan_A # keltahko
fiskkodit_V # kellastua
fitnat_V # käydä
fitnodat_N # yritys, firma
friddja_A # vapaa, vapaasti
friddjabeaivi_N # vapaapäivä
friddjaminuhtta_N # välitunti
friijaminuhtta_N # välitunti
funet_Adv # huonosti
fuobmát_V # huomata
fuolas_Adv # huolissaan
fuolkevuođanamahus_N # sukunimitys
fuolkevuođatávval_N # sukupuu
fuolki_N # sukulainen
fuolla_N # huoli
fuotni_A # huono
fylka_N # lääni
fylkkagielda_N # lääni
fylkkasuohkan_N # lääni
fylkkaviessu_N # läänintalo
fáddá_N # aihe
fága_N # oppiaine
fáhcca_N # tumppu
fáhkkestaga_Adv # yhtäkkiä
fáippastit_V # huitaista
fálaldat_N # tarjous
fális_N # valas
fállat_V # tarjota
fámolaš_A # voimakas
fápmu_N # voima
fárret_V # muuttaa
fárta_N # vauhti
fáruhit_V # varoa
fárus_Adv # mukana
fárus_Po # mukana
fástavuorru_N # vakiovuoro
fáttar_N # kummi, kuoma
gabba_N # valkoinen poro
gaccet_N # talitiainen
gahpir_N # lakki, myssy
gahččat_V # putoa, pudota
gaibagahpir_N # lippalakki
gaikkehit_V # nykäistä
gaikut_V # kiskoa, repiä
gaivát_V # tuijottaa
gal_Adv # kyllä (vahvistava myönt. partikkeli)
galba_N # kilpi, leuka
galbarihcci_N # kilpikonna
galbmaguolli_N # pakastekala
galbmot_V # paleltua, kylmetä
gale_Adv # kyllä
galgat_V # täytyä, pitää
galhan_Adv # kyllähän
galle_Num # montako
galledit_V # vierailla
gallestallat_V # vierailla, käydä kylässä
galliXáigge_Mwe # (mihin) monenko aikaan
gallji_A # väljä
galljut_V # pyöristyä
gallánit_V # täyttyä
gallás_A # kylläinen, täynnä
gallás_Adv # kylliksi, täyteen
galmmas_A # kylmä
galmmihit_V # kylmettää, pakastaa
ganjal_N # kyynel
gappas_A # valkoinen
garahit_V # kuoria
garas_A # kova
garjá_N # varis
garra_N # kuori
garraláibi_N # näkkileipä
garrasit_Adv # kovasti, kovaa
garvilit_V # välttää
garvit_V # kiertää
gaska_N # väli
gaskabeaivi_N # keskipäivä
gaskabeaivvit_N # keskipäivä
gaskaidja_N # keskiyö
gaskaijabeaivváš_N # keskiyön aurinko
gaskamearálaš_A # keskivertainen
gaskamuddu_N # puoliväli
gaskavahkku_N # keskiviikko
gaskaáigi_N # keskiaika
gaskii_Po # väliin
gaskkas_N # kataja
gaskkas_Po # välissä, välistä
gaskkohagaid_Adv # välillä
gasku_Adv # keskellä
gassat_A # paksu (ei litteistä esineistä)
gavja_N # pöly
gavjjat_N # (pl)
gazza_N # kynsi
gažaldat_N # kysymys
geaffi_A # köyhä
