skuotnja	valonkajo	N	N
skeartnja	kärventynyt (maultaan)	A	A
sátnja	verkkoresu	N	N
šuorja	jättiläishai	N	N
suvja	siiman vyyhteämiseen käytetty) haaru (siimoineen)	N	N
giehka	käki	N	N
guhtamáhka	kalansuolimakkara	N	N
snáhka	täysikasvuinen saukkonaaras	N	N
táhka	ote& rupeama	N	N
gáranasbaika	ylivuotinen) variksenmarja	N	N
beaika	pyökki	N	N
leaika	leikki	N	N
veaika	lampun)sydän	N	N
biika	piikki	N	N
liika	ruumis	N	N
almmiriika	taivaanvaltakunta	N	N
guoika	koski	N	N
dakka	juuri (+ dem.pron.)	Adv	Adv
čiekka	luun)siru	N	N
bleahkka	muste	N	N
bleahkka	pelti	N	N
báberseahkka	paperipussi	N	N
hoahkka	piikkihai	N	N
koahkka	kokki	N	N
stahkka	kimpale (lihaa tms.)	N	N
bihkka	terva	N	N
rávrrabihkka	piki	N	N
arnihkka	arnikki	N	N
aritmetihkka	aritmetiikka	N	N
didaktihkka	didaktiikka	N	N
antihkka	antiikki	N	N
akustihkka	akustiikka	N	N
lohkka	lukko	N	N
heaŋgalohkka	riippulukko	N	N
nohkka	tarpeeksi	Adv	Adv
barohkka	barokki	N	N
buhkka	kakka	N	N
máhkka	hietamato	N	N
smáhkka	maku	N	N
skealččasmáhkka	keittämättömän maku	N	N
bráhkka	parakki	N	N
táhkka	kiitos	N	N
plokka	aura	N	N
dárkka	tarke	N	N
gárkka	kitkerä (savu)	A	A
bumeránskka	omituisuus	N	N
fáskka	tuulen ajama kinos	N	N
joatkka	jatke& jatko	N	N
rátkka	poro)erotus	N	N
stielka	ruoti	N	N
bilka	pilkki	N	N
golka	isokulkunen	N	N
hálka	ruokki	N	N
kálka	kalkki	N	N
dállearka	lautanen	N	N
ovdamearka	esimerkki	N	N
eissemearka	esimerkki	N	N
frimearka	postimerkki	N	N
vearka	särky	N	N
speallavearka	reunapitsi (naisenlakissa)	N	N
boarka	äkkipikainen	A	A
árka	liiton) arkki	N	N
árka	paperi(arkki)	N	N
várka	särky	N	N
Duiska	Saksa	N	N
dánska	tanskalainen	A	A
boska	väinönputki	N	N
buoska	pieru& penska	N	N
luoska	helmakoriste miehen lapintakissa	N	N
máska	naamari	N	N
gotka	muurahainen	N	N
duotka	ruokasula	N	N
cuovka	murtoluku	N	N
juovka	jouhi	N	N
šuovka	jouhi	N	N
duvka	pöytäliina	N	N
segelduvka	purjekangas	N	N
skohtabeaŋka	kahdesta syrjällään olevasta lankusta koostuva) höyläpenkki	N	N
spárvabeaŋka	sorvi	N	N
hoaŋka	hanka (korvamerkissä alla)	N	N
siŋka	sinkki	N	N
ruŋka	korppi	N	N
báŋka	penger	N	N
váŋka	voimakas kipu& pakkasen aiheuttama ruumiinvamma	N	N
baška	paska	N	N
diimmohala	minuutilleen	Adv	Adv
beaivváhala	päivälleen	Adv	Adv
feaila	virhe	N	N
peaila	neljänneslitran mitta	N	N
seaila	sinetti& sinettivaha	N	N
heila	koko (indekl.)	A	A
healla	kuoliaaksi	Adv|N	Adv
uskealla	petkutus& ilkivalta	N	N
sealla	olkain	N	N
stealla	pyssyntuki (ammuttaessa)	N	N
fárvealla	hyvästit	N	N
koalla	poltettava hiili	N	N
spiella	tuulenvire	N	N
nihlla	hihitys	N	N
dilla	tilli	N	N
skilla	kilinä	N	N
basilla	basilli	N	N
tilla	asianlaita	Adv|N	N
jolla	jolla	N	N
gumppenjuolla	luupuikko hirvieläimen takajalan lihassa	N	N
nulla	nolla	N	N
kuvlla	kuula	N	N
allalávlla	korkea veisu	N	N
dálla	taaleri	N	N
gálla	puun tumma ja vettynyt ydin	N	N
hálla	puhe	N	N
sálla	sali	N	N
alkohola	alkoholi	N	N
agibeaisuola	parantumaton varas	N	N
geavla	pikkutakki	N	N
seavla	seula	N	N
sivla	pikkutuulenkala	N	N
stovla	tuoli& (kangaspuiden) reidet	N	N
gárbmestovla	nojatuoli	N	N
báhpaskuvla	rippikoulu	N	N
hávla	hauli	N	N
areála	pinta-ala	A|N	N
gála	kahlaamo	N	N
mála	maali (maalaamiseen)	N	N
bilaterála	bilateraali (äänteestä)& kahdenkeskinen	A	A
admirála	admiraali	N	N
liibma	liima	N	N
riibmageađgi ˈriimukiviˈ	N	N
ruoššačuolbma	solmu (köydessä tms. liestymistä estämässä)	N	N
málbma	malmi& ydinpuu	N	N
pálbma	palmunoksa	N	N
fuorbma	muotti	N	N
lárbma	melu	N	N
steamma	ääni (äänestyksessä)	N	N
bumma	puomi	N	N
kumma	kulho	N	N
diagrámma	diagrammi	N	N
atoma	atomi	N	N
deapma	töminä	N	N
leapma	aitan) luhti	N	N
Suopma	Suomi	N	N
duopma	pohjan)tuomi	N	N
čuopma	kalannahka	N	N
hupma	puheensorina& humina	N	N
rápma	kehys	N	N
bisma	piispa	N	N
ateisma	ateismi	N	N
alkoholisma	alkoholismi	N	N
algoritma	algoritmi	N	N
na	no	Pcle	Pcle
heaidna	hiomakivi	N	N
liidna	pitkäsiima	N	N
alumiidna	alumiini	N	N
skriidna	lipas	N	N
aldna	ien	N	N
feardna	kahvi- tai liha)mylly	N	N
toardna	torni	N	N
suordna	saarni	N	N
nealgeskárdna	jolla on aina nälkä	N	N
risenrievdna	riisiryyni	N	N
bataljovdna	pataljoona	N	N
miššovdna	lähetys (usk.)	N	N
kruvdna	kruunu (valtio)	N	N
delegašuvdna	valtuuskunta	N	N
assosiašuvdna	assosiaatio	N	N
deklamašuvdna	lausunta	N	N
administrašuvdna	hallinto	N	N
definišuvdna	määritelmä	N	N
akšuvdna	liike (aktio)	N	N
hávdna	satama	N	N
endena	kunnon	A	A
anteanna	antenni	N	N
báinna	värjäysaine	N	N
kuonna	virtsanhajuinen	A	A
civnna	kärventyneen hajuinen	A	A
gatna	hilse& puun kyljessä tai kivessä kasvava matala jäkälä	N	N
beassegatna	koivunkylkijäkälä	N	N
oatna	vihi	N	N
vietnansuotna	venymäsuoni (niukahduksen parannusväline)	N	N
váibmosuotna	valtimo	N	N
savosuotna	selkäjänne	N	N
krána	nostokurki	N	N
giehpa	noki	N	N
liehpa	sula (järven jäässä)	N	N
skihpa	sairastelu	N	N
biotohpa	biotooppi	N	N
guohpa	home	N	N
ruhpa	sakka (erit. kalanmaksaöljyssä)	N	N
láhpa	sarventyvi (josta sarvi kasvaa)& kavennus (neuleessa)	N	N
ráhpa	rasvakerros (ruijanpaltaan selässä ja vatsassa)	N	N
táhpa	tappio	N	N
teaipa	teippi	N	N
skoalpa	norjalaistalonpoika	N	N
vilpa	kepponen	N	N
skumpa	läjä	N	N
šlumpa	melkoinen määrä	Adv|N	N
šlumpa	umpimähkään	Adv|N	Adv
pumpa	pumppu	N	N
stumpa	pitkäksi (ja korkeaksi) leivottu leipä	N	N
dámpa	höyry)laiva	N	N
rámpa	puupino	N	N
krámpa	kramppi	N	N
siehppa	häpykarva	N	N
dohppa	tuppi	N	N
krohppa	ruho	N	N
tohppa	sokeritoppa	N	N
cuohppa	kalanliha	N	N
áhppa	apina	N	N
náhppa	poikkikorva (korvamerkki)	N	N
šearpa	valtaus (kullankaivussa tms.)	N	N
goarpa	korppi	N	N
skoarpa	vaahto	N	N
soarpa	vaahto	N	N
bispa	piispa	N	N
beara	päre	N	N
ampera	ampeeri	N	N
leaira	leiri	N	N
bankiira	pankkiiri	N	N
gearra	malja	N	N
vearra	kalastajakylä	N	N
šnjoarra	lirinä	N	N
skoarra	pilkkasiipi	N	N
fierra	ahkion) kaari	N	N
bohrra	pölinä	N	N
snuhrra	kuorsaus	N	N
širra	ryöppy	N	N
pálbmamuorra	palmupuu	N	N
čoavjemuorra	vatsapuu (poronvaljaissa)	N	N
vuoššanmuorra	puinen vinkka (takassa)	N	N
bassenmuorra	paistinvarras	N	N
čuolddasmuorra	venytyskeppi (tav. valmiiden nutukkaiden nokan kääntämiseen ja muotoiluun)	N	N
jurra	jyrinä	N	N
kárra	karsta (villan karstaukseen)	N	N
bismárra	puntari	N	N
muvra	muura	N	N
snuvra	nyöri (rukissa)	N	N
arkitektuvra	arkkitehtuuri	N	N
beatnatrávra	järviruoko& pallerokoiranheinä	N	N
barbára	barbaari	N	N
dasa	siihen	Adv	Adv
masa	mihin	Adv	Adv
diesa	siihen (lähelle puhuteltavaa)	Adv	Adv
niisa	niisi	N	N
čeaksa	satakerta (märehtijöillä)	N	N
haksa	poron) uloste (kesällä)	N	N
raksa	lapsen) vaippa& komsion kuivikkeena käytettävä sammal	N	N
lieksa	riippa (patoverkossa)	N	N
čiksa	tavi	N	N
boksa	säilykepurkki	N	N
loksa	luotsi	N	N
guoksa	maiti	N	N
juoksa	jousi (ase)	N	N
luksa	etelään& (R) itään	Adv	Adv
healsa	terveys	N	N
čámsa	taimen (iso)	N	N
bronsa	pronssi	N	N
balánsa	tasapaino	N	N
duosa	tuohon	Adv	Adv
noarsa	mutu (kalalaji)	N	N
girsa	pukki	N	N
stálubursa	tuhkelo	N	N
eassa	ässä (korteissa)	N	N
boassa	hiirenpesä	N	N
roassa	tuulenpuuska	N	N
toassa	rasia	N	N
gissa	mekastus	N	N
abskissa	abskissa	N	N
ruossa	risti& risteys	N	N
suossa	riite	N	N
lovssa	luotsi	N	N
bássa	basso	N	N
pássa	passi	N	N
rássa	kerta	N	N
rássa	rassi	N	N
rássa	rotu	N	N
dása	tähän	Adv	Adv
gollebahta	kiiltokärpänen	N	N
alfabehta	aakkoset	N	N
profehta	profeetta	N	N
fiehta	lapasotka	N	N
vuoktafiehta	tukkasotka	N	N
miehta	hunaja	N	N
autoritehta	auktoriteetti	N	N
nihta	uhkaus	N	N
sihta	järviruoho	N	N
vielljavuohta	veljeys	N	N
suolavuohta	varasteluhalu& varkaus	N	N
riektavuohta	oikeellisuus	N	N
buorrevuohta	hyvyys	N	N
boahttevuohta	tulevaisuus	N	N
searvevuohta	osallisuus	N	N
buohccivuohta	sairaalloisuus	N	N
veahkkivuohta	avuliaisuus	N	N
álkivuohta	helppous	N	N
doavkivuohta	tyhmyys	N	N
ropmivuohta	rumuus	N	N
eadnivuohta	äitiys& äidillisyys	N	N
bárdnivuohta	poikuus& poikamiesaika	N	N
čeahppivuohta	taitavuus	N	N
vearrivuohta	vääryys	N	N
bassivuohta	pyhyys	N	N
veahkkáivuohta	avuliaisuus	N	N
johtilvuohta	nopeus& kaupattavuus	N	N
spihtálvuohta	spitaalisuus	N	N
beassanvuohta	pääsy (rel.)	N	N
fertenvuohta	täytymys	N	N
diehtemeahttunvuohta	tietämättömyys	N	N
borgárvuohta	kansalaisuus	N	N
oskkáldasvuohta	uskollisuus	N	N
dávggasvuohta	joustavuus& sitkaus	N	N
ávdugasvuohta	autuus	N	N
árbmugasvuohta	armeliaisuus	N	N
joavdelasvuohta	joutavuus& joutilaisuus	N	N
divrrasvuohta	kalleus	N	N
bealátkeahtesvuohta	puolueettomuus	N	N
čuovggahisvuohta	sokeus& huono käsityskyky	N	N
jienahisvuohta	äänettömyys& (paha) käheys& vaitonaisuus	N	N
bealjehisvuohta	kuurous& huonokuuloisuus	N	N
geainnohisvuohta	tiettömyys& neuvottomuus	N	N
lihkuhisvuohta	onnettomuus	N	N
áimmuhisvuohta	ilmattomuus	N	N
suttuhisvuohta	synnittömyys	N	N
doaivvuhisvuohta	toivottomuus	N	N
ráhkisvuohta	rakkaus	N	N
rikkisvuohta	rikkaus	N	N
ollisvuohta	kokonaisuus	N	N
boarisvuohta	vanhuus	N	N
náittusvuohta	avioliitto	N	N
seavdnjatvuohta	pimeys	N	N
allatvuohta	korkeus	N	N
ahkitvuohta	ikävyys	N	N
bealátvuohta	puolueellisuus	N	N
buohcuvuohta	tauti& sairaus (terveyden vastakohtana)	N	N
udjuvuohta	ujous	N	N
hearrávuohta	herruus	N	N
fuorrávuohta	huoruus	N	N
allamielalašvuohta	ylimielisyys	N	N
barggolašvuohta	työllisyys	N	N
álbmotlašvuohta	kansallisuus	N	N
gierdavašvuohta	kärsivällisyys	N	N
duhtavašvuohta	tyytyväisyys	N	N
jugešvuohta	juoppous	N	N
borešvuohta	mässäily	N	N
olmmošvuohta	inhimillisyys& ihmisyys	N	N
advokáhta	asianajaja	N	N
máhta	ruoka	N	N
šliita	raadanta	N	N
kriita	liitu	N	N
guita	sujut	Adv	Pcle
dialeakta	murre	N	N
kneakta	sotamies (korteissa)	N	N
sneakta	poikki (leikattuna)	Adv	Adv
kreakta	suppilo	N	N
kreakta	syöpä	N	N
arkiteakta	arkkitehti	N	N
veakta	vaaka& leiviskä (2 kg:n paino)	N	N
lakta	liitos	N	N
jiekta	kihti	N	N
miekta	mätässara	N	N
likta	lyhty	N	N
ánsikta	kasvot	N	N
mokta	into	N	N
dukta	lannoite	N	N
jukta	jodiliuos	N	N
ákta	näytös	N	N
dákta	tahti	N	N
fákta	vahti& päivystys	N	N
šlákta	teuras& teurastus	N	N
kontrákta	sopimus	N	N
abstrákta	abstrakti	A	A
vealta	valtti (korteissa)	N	N
skoalta	pää)kallo	N	N
skoalta	kolttasaamelainen	N	N
asfálta	asfaltti	N	N
sakrameanta	sakramentti	N	N
argumeanta	argumentti	N	N
assisteanta	assistentti	N	N
adveanta	adventti	N	N
minta	leima (metallirahassa)	N	N
minta	minttu	N	N
vinta	kaivonvintti	N	N
kánta	kantti	N	N
diamánta	timantti	N	N
pánta	pantti	N	N
earta	herne	N	N
hearta	hertta (korteissa)	N	N
vearta	arvoinen	N	A
korta	kortti	N	N
nuorta	itä& (R) pohjoinen	N	N
asbeasta	asbesti	N	N
ateasta	lääkärin tms.) todistus	N	N
veasta	liivit	N	N
ateista	ateisti	N	N
alkoholista	alkoholisti	N	N
mista	vahingossa	Adv	Adv
ruosta	ruoste	N	N
kusta	harja (puhdistamiseen)	N	N
rusta	huuru	N	N
provsta	rovasti	N	N
básta	niini	N	N
budjeahtta	budjetti	N	N
šleahtta	rantamatala (erit. joessa)	N	N
reahtta	ruokalaji	N	N
sigareahtta	savuke	N	N
breahtta	tarjotin	N	N
lahtta	tukki)lautta	N	N
loahtta	kaareva) emäpuun jatke	N	N
moahtta	ruutimitta (ladatessa)	N	N
moahtta	syyhy (porolla)	N	N
smoahtta	poron sairaus	N	N
kihtta	kitti	N	N
čihtta	kitti	N	N
abohtta	apotti	N	N
boikohtta	boikotti	N	N
ruohtta	aatto	N	N
suohtta	vaikea) sairaus	N	N
attribuhtta	attribuutti	N	N
gáhtta	katu	N	N
skáhtta	tapporaha	N	N
automáhtta	automaatti	N	N
bargoheaitta	lakko	N	N
vitta	evä	N	N
láitta	ahkion) liiste	N	N
eastta	este	N	N
biestta	pensas	N	N
dovtta	kuikka	N	N
áhpedovtta	jääkuikka	N	N
skruvtta	romu	N	N
mátta	tyvi& (sanan) vartalo	N	N
uštta	uistinsiima (uistimineen)	N	N
astronávta	avaruusmies	N	N
baikabava	ummetus	N	N
gieva	suonsilmäke	N	N
diva	korjaustarvike& juoksute	N	N
arkiiva	arkisto	N	N
abessiiva	abessiivi	N	N
ablatiiva	ablatiivi	N	N
allatiiva	allatiivi	N	N
akkusatiiva	akkusatiivi	N	N
adjektiiva	adjektiivi	N	N
deminutiiva	deminutiivi	N	N
gealva	kaulin	N	N
goalva	kumollaan olevan veneen) pohja	N	N
kurva	kori	N	N
neavva	neuvo& suositus	N	N
hoavva	haavi	N	N
hoavva	hovi	N	N
toavva	touvi	N	N
suoivva	varjo	N	N
diagovva	diakuva	N	N
dearvva	terve& moi	Interj	Interj
ruvva	äkkiä	Adv	Adv
šláva	orja	N	N
kráva	kaulus	N	N
gazzabiza	kynsiajos	N	N
civzza	karvas	A|N	A
čáza	vety	N	N
čiehča	seiska (pelikorteissa)	N	N
máddelačča	vähän etelämpää (ohi)	Adv	Adv
čuočča	loimi (kangaspuissa)	N	N
dieđa	tiede	N	N
mađđa	suuntapiirrin	N	N
ákšonađđa	kirvesvarsi	N	N
loađđa	poraamislauta (reikäinen levy)	N	N
šieđđa	läähätys	N	N
luođđa	luoti	N	N
spáđđa	lapio	N	N
ráđđa	aste	N	N
ráđđa	rivi	N	N
jargŋa	pullistuma	N	N
šakŋa	sää& keli	N	N
beatnatjokŋa	ruohokanukan marja	N	N
morša	mursu	N	N
hoašša	korte	N	N
Ruošša	Venäjä	N	N
Ruoŧŧa	Ruotsi	N	N
ruoŧŧa	ruotsi(n kieli)	N	N
šnjilža	lyhytkarvainen poro (alkusyksystä)	N	N
solža	huhupuhe& jaaritus	N	N
buolža	poikittais)harju	N	N
váža	porovaadin (yl. jonkin toisen porovaatimen jälkeläisenä)	N	N
ruožža	pahus	N	N
báikkohagaid	paikoitellen	Adv	Adv
baholagaid	pahat toisilleen	Adv	Adv
ceahkkálagaid	asteittain	Adv	Adv
rindeozaid	takinrintamus auki repsottaen	Adv	Adv
báikkiid	suunnilleen	Adv	Adv
ilmmiid álmmiid	turhan päiten	Adv	Adv
smávvásiid	vähittäin (ostamisesta ja myymisestä)	Adv	Adv
báikkuid	paikoin	Adv	Adv
nuoluid	kapaloimattomana (lapsesta)	Adv	Adv
hiđuid háđuid	hujan hajan	Adv	Adv
čábbe	kaunokainen	N	N
stobe	purkki	N	N
fihcce	hyi	Interj	Interj
bihcebáhce	käpy	N	N
rufe	ruuhi (veden keräämiseen tai johtamiseen)	N	N
joksege	jokseenkin	Adv	Pcle
seargge	särki	N	N
giige	kukaan	Pron	Pron
giige	kukin	Pron	Pron
moktige	mitenkään	Adv	Adv
duohttige	todella	Adv	Adv
šelge	kiiltäväkarvainen poro (erit. vaadin)	N	N
smolge	erit. pukeutumiseltaan) huoliteltu ihminen	N	N
čurge	hallava eläin	N	N
uhcimusge	vähintäinkin	Adv	Adv
unnimusge	vähintäinkin	Adv	Adv
njavge	silokarvainen eläin	N	N
šávge	tarmonpesä	N	N
duohttáge	todella	Adv	Adv
heŋge	kieleke	N	N
ovttot ládje	aina vain	Adv	Adv
jogo ... dahje	joko ... tai	CS	CS
girje	kirjavan koiran nimitys	N	N
diehke	tänne	Adv	Adv
sihke	sekä	CC	CC
eske	äsken	Adv	Adv
gánske	ehkä	Adv	Pcle
seainnabealle	seinän puoli	Adv	N
vivvabealle	vävy (tytärpuolen mies& siskon tai veljen tyttären mies& serkun tyttären mies& langon tyttären mies)	N	N
eadnebealle	äitipuoli	N	N
seainnebealle	seinän puoli	N	N
skolle	kippis	Interj	Interj
bulle	sonnin)mulli	N	N
málle	malli	N	N
áiggebále	ajoissa	Adv	Adv
gámme	turve)kammi (yöpymissuojana)	N	N
siiddaheapme	jossa ei ole tai on vähän porokyliä (seudusta)	A	A
ravddaheapme	jonka reunassa ei ole koristenauhaa (naistenlakista)	A	A
veagaheapme	lannoittamaton& jossa on vähän lannoitetta& väljähtynyt	A	A
sagaheapme	jolla on vähän jälkeläisiä	A	A
julggaheapme	salakähmäinen	A	A
sogaheapme	suvuton	A	A
jievjjaheapme	jossa ei ole valkkoja& jossa on vain vähän valkkoja (tokasta)	A	A
uvjjaheapme	untuvaton& vähäuntuvainen	A	A
sojaheapme	taipumaton	A	A
salaheapme	jolla on lyhyt sylimitta	A	A
gielaheapme	ansaton	A	A
dolaheapme	lämmittämätön (huoneesta)& tuleton	A	A
hálaheapme	puhumaton& vähäpuheinen	A	A
namaheapme	nimetön	A	A
doaimmaheapme	toimeton& aloitekyvytön	A	A
oaraheapme	nuoraton& jolla on liian vähän nuoraa	A	A
varaheapme	veretön& vähäverinen	A	A
joraheapme	pyörimätön	A	A
muoraheapme	puuton& vähäpuinen& ohut (puuesineiden seinämistä)	A	A
stivrraheapme	kuriton	A	A
báraheapme	pariton	A	A
vuovssaheapme	matala (verkosta)	A	A
deasttaheapme	häikäilemätön	A	A
bivaheapme	viluinen	A	A
sivaheapme	syytön	A	A
duđaheapme	tyytymätön	A	A
árbbeheapme	perinnötön	A	A
buoiddeheapme	rasvaton& vähärasvainen	A	A
ráfeheapme	rauhaton	A	A
vealggeheapme	velaton	A	A
soajeheapme	siivetön& (liian) pienisiipinen& hihaton& (liian) lyhythihainen	A	A
ruovjjeheapme	pieniraajainen (elämistä)	A	A
ávjjeheapme	niukasti heinää kasvava& heinätön	A	A
stáleheapme	teräksetön& jossa on vähän terästä	A	A
jierpmeheapme	järjetön	A	A
ivnneheapme	väritön& kalvakka	A	A
eatneheapme	äiditön	A	A
áhpeheapme	raskaana oleva& voimaton	A	A
jávrreheapme	järvetön& vähäjärvinen	A	A
váreheapme	varaton	A	A
aseheapme	ohut (litteistä esineistä)	A	A
geaseheapme	pieni (tilavuudeltaan)	A	A
mieseheapme	vasaton& jossa tai jolla on vähän vasoja	A	A
beasseheapme	tuoheton& vähätuohinen	A	A
oavsseheapme	oksaton& vähäoksainen	A	A
dáseheapme	epäsäännöllinen (kuviosta)	A	A
sáltteheapme	suolaton	A	A
niestteheapme	eväätön& jolla on vähän evästä	A	A
soarvveheapme	jossa on vähän tai ei ollenkaan kelohonkia	A	A
áššeheapme	syytön& asiaton& turha	A	A
dábiheapme	änkyrä (ajoporosta)	A	A
jeagiheapme	vuotava	A	A
sajiheapme	ahdas	A	A
